,thread_id,email_id,email_code,email_body,previous_email_id,previous_email_code,previous_email_body,concat_body
144,498594,573986,uncivil,What's advertisement there? Huch? Care to tell what's a lie instead of making bold statements?,573878,technical,"Ping? Jonathan, can you pick this up?  ","Ping? Jonathan, can you pick this up?   What's advertisement there? Huch? Care to tell what's a lie instead of making bold statements?"
145,498594,573990,uncivil,"""No problem here, no performance issues, nothing to be seen unless you
are running VM."" Take a care to look at the patch I submitted? Lie: A system with an up to date kernel is protected against attacks from malicious user space applications. 3GB system running 32bit kernel is not protected. Same is true for really big 64bit systems. If I do what dmesg suggests, this becomes untrue: The Linux kernel contains a mitigation for this attack vector, PTE inversion, which is permanently enabled and has no performance impact. Limiting memory to 2GB _is_ going to have severe perfomance impact.",573986,uncivil,What's advertisement there?   Huch? Care to tell what's a lie instead of making bold statements?,"What's advertisement there?   Huch? Care to tell what's a lie instead of making bold statements? ""No problem here, no performance issues, nothing to be seen unless you
are running VM."" Take a care to look at the patch I submitted? Lie: A system with an up to date kernel is protected against attacks from malicious user space applications. 3GB system running 32bit kernel is not protected. Same is true for really big 64bit systems. If I do what dmesg suggests, this becomes untrue: The Linux kernel contains a mitigation for this attack vector, PTE inversion, which is permanently enabled and has no performance impact. Limiting memory to 2GB _is_ going to have severe perfomance impact."
146,498594,574206,civil,"I would really like to get an ack from the people who have been deep into this first.  If you can get that, and preferably resubmit with a less condescending changelog, I can pick it up.",573990,uncivil,"No problem here, no performance issues, nothing to be seen unless you are running VM.""   Take a care to look at the patch I submitted?  Lie: A system with an up to date kernel is protected against attacks from malicious user space applications.  3GB system running 32bit kernel is not protected. Same is true for for really big 64bit systems.  If I do what he suggests, this becomes untrue: The Linux kernel contains a mitigation for this attack vector, PTE inversion, which is permanently enabled and has no performance # impact.  Limiting memory to 2GB _is_ going to have severe perfomance impact. ","No problem here, no performance issues, nothing to be seen unless you are running VM.""   Take a care to look at the patch I submitted?  Lie: A system with an up to date kernel is protected against attacks from malicious user space applications.  3GB system running 32bit kernel is not protected. Same is true for for really big 64bit systems.  If I do what he suggests, this becomes untrue: The Linux kernel contains a mitigation for this attack vector, PTE inversion, which is permanently enabled and has no performance # impact.  Limiting memory to 2GB _is_ going to have severe perfomance impact.  I would really like to get an ack from the people who have been deep into this first.  If you can get that, and preferably resubmit with a less condescending changelog, I can pick it up."
147,498594,574882,uncivil,"I agree that this statement is incorrect.

Calling this a lie is a completly unjustified personal attack on those who
spent quite a lot of time on writing up documentation in the first
place. It's suggesting that this document was written with malicious intent
and the purpose of deceiving someone. Care to explain why you are assuming
this to be the case?


Sure. That still does not justify the ""changelog"" you provided.


It's interesting that quite some people were actually happy about that
document. Sorry, that we weren't able to live up to your high standards.


What is the advertisement part again?


It's a document targeted at system administrators and it definitely should
not be burried somewhere in Documentation/x86. As there are more documents
being worked on for the other issues, I have a patch ready which moves that
stuff into a separate hardware vulnerabilites folder in the admin-guide.

FWIW, to the best of my knowledge the documentation about writing
changelogs is neither incorrect nor is it optional to adhere to it.


The 'Affected processors' section right below this is very clear about this being an Intel only issue (for now). So what exactly is the point of this change?
On x86-32? That's incorrect, because there are a lot of x86-32 systems which are not affected. Also it has nothing to do with the bit-width of the hardware. A 32bit kernel booted on a 64bit capable CPU has the same issue. For further correctness, this needs to mention that !PAE enabled kernels cannot do PTE inversion at all. The 2G limitation is not a general limitation. The limitation depends on the number of physical address bits supported by the cache (not the number of physical addresss bits exposed as pins) and is definitely not hardcoded to 2G. Just because your machine emits the 2G number does not make it universally correct. On a system with 36bit physical address space the limit is 32G and on some CPUs that's actually wrong as well, see: override_cache_bits. Quoting yourself, Where is the explanation for the 'really big 64bit systems' issue for correctness sake?",574206,civil,"I would really like to get an ack from the people who have been deep into this first.  If you can get that, and preferably resubmit with a less condescending changelog, I can pick it up.","I would really like to get an ack from the people who have been deep into this first.  If you can get that, and preferably resubmit with a less condescending changelog, I can pick it up. I agree that this statement is incorrect.

Calling this a lie is a completly unjustified personal attack on those who
spent quite a lot of time on writing up documentation in the first
place. It's suggesting that this document was written with malicious intent
and the purpose of deceiving someone. Care to explain why you are assuming
this to be the case?


Sure. That still does not justify the ""changelog"" you provided.


It's interesting that quite some people were actually happy about that
document. Sorry, that we weren't able to live up to your high standards.


What is the advertisement part again?


It's a document targeted at system administrators and it definitely should
not be burried somewhere in Documentation/x86. As there are more documents
being worked on for the other issues, I have a patch ready which moves that
stuff into a separate hardware vulnerabilites folder in the admin-guide.

FWIW, to the best of my knowledge the documentation about writing
changelogs is neither incorrect nor is it optional to adhere to it.


The 'Affected processors' section right below this is very clear about this being an Intel only issue (for now). So what exactly is the point of this change?
On x86-32? That's incorrect, because there are a lot of x86-32 systems which are not affected. Also it has nothing to do with the bit-width of the hardware. A 32bit kernel booted on a 64bit capable CPU has the same issue. For further correctness, this needs to mention that !PAE enabled kernels cannot do PTE inversion at all. The 2G limitation is not a general limitation. The limitation depends on the number of physical address bits supported by the cache (not the number of physical addresss bits exposed as pins) and is definitely not hardcoded to 2G. Just because your machine emits the 2G number does not make it universally correct. On a system with 36bit physical address space the limit is 32G and on some CPUs that's actually wrong as well, see: override_cache_bits. Quoting yourself, Where is the explanation for the 'really big 64bit systems' issue for correctness sake?"
148,498594,576302,uncivil,"So how should it be called? I initally used less strong words, only to get ""Care to tell what's a lie instead of making bold statements?"" back. Also look at the timing of the thread. Ok, now can we have that document updated to meet the standards? Making it very clear from the begining this is x86-only issue. Yes, you can kind-of figure it out from the next section... except for Intel StrongArm. Next sentence speaks about ""present bit"" of ""page table entry"". That may be confusing for people familiar with other architectures, which may not have such bit. We should mention this is x86 before using x86-specific terminology. Ok. I don't know the detailed limits for each system; what about this?",574882,uncivil,"I agree that this statement is incorrect.  Calling this a lie is a completly unjustified personal attack on those who spent quite a lot of time on writing up documentation in the first place. It's suggesting that this document was written with malicious intent and the purpose of deceiving someone. Care to explain why you are assuming this to be the case? Sure. That still does not justify the changelog"" you provided.   It's interesting that quite some people were actually happy about that document. Sorry, that we weren't able to live up to your high standards.   What is the advertisement part again?   It's a document targeted at system administrators and it definitely should not be burried somewhere in Documentation/x86. As there are more documents being worked on for the other issues, I have a patch ready which moves that stuff into a separate hardware vulnerabilites folder in the admin-guide.  FWIW, to the best of my knowledge the documentation about writing changelogs is neither incorrect nor is it optional to adhere to it.   The 'Affected processors' section right below this is very clear about this being an Intel only issue (for now). So what exactly is the point of this change?   On x86-32? That's incorrect, because there are a lot of x86-32 systems which are not affected. Also it has nothing to do with the bit-width of the hardware. A 32bit kernel booted on a 64bit capable CPU has the same issue. For further correctness, this needs to mention that !PAE enabled kernels cannot do PTE inversion at all.   The 2G limitation is not a general limitation. The limitation depends on the number of physical address bits supported by the cache (not the number of physical addresss bits exposed as pins) and is definitely not hardcoded to 2G. Just because your machine emits the 2G number does not make it universally correct. On a system with 36bit physical address space the limit is 32G and on some CPUs that's actually wrong as well, see: override_cache_bits().  Quoting yourself:   Where is the explanation for the 'really big 64bit systems' issue for correctness sake?""","I agree that this statement is incorrect.  Calling this a lie is a completly unjustified personal attack on those who spent quite a lot of time on writing up documentation in the first place. It's suggesting that this document was written with malicious intent and the purpose of deceiving someone. Care to explain why you are assuming this to be the case? Sure. That still does not justify the changelog"" you provided.   It's interesting that quite some people were actually happy about that document. Sorry, that we weren't able to live up to your high standards.   What is the advertisement part again?   It's a document targeted at system administrators and it definitely should not be burried somewhere in Documentation/x86. As there are more documents being worked on for the other issues, I have a patch ready which moves that stuff into a separate hardware vulnerabilites folder in the admin-guide.  FWIW, to the best of my knowledge the documentation about writing changelogs is neither incorrect nor is it optional to adhere to it.   The 'Affected processors' section right below this is very clear about this being an Intel only issue (for now). So what exactly is the point of this change?   On x86-32? That's incorrect, because there are a lot of x86-32 systems which are not affected. Also it has nothing to do with the bit-width of the hardware. A 32bit kernel booted on a 64bit capable CPU has the same issue. For further correctness, this needs to mention that !PAE enabled kernels cannot do PTE inversion at all.   The 2G limitation is not a general limitation. The limitation depends on the number of physical address bits supported by the cache (not the number of physical addresss bits exposed as pins) and is definitely not hardcoded to 2G. Just because your machine emits the 2G number does not make it universally correct. On a system with 36bit physical address space the limit is 32G and on some CPUs that's actually wrong as well, see: override_cache_bits().  Quoting yourself:   Where is the explanation for the 'really big 64bit systems' issue for correctness sake?"" So how should it be called? I initally used less strong words, only to get ""Care to tell what's a lie instead of making bold statements?"" back. Also look at the timing of the thread. Ok, now can we have that document updated to meet the standards? Making it very clear from the begining this is x86-only issue. Yes, you can kind-of figure it out from the next section... except for Intel StrongArm. Next sentence speaks about ""present bit"" of ""page table entry"". That may be confusing for people familiar with other architectures, which may not have such bit. We should mention this is x86 before using x86-specific terminology. Ok. I don't know the detailed limits for each system; what about this?"
149,498594,590551,uncivil,"You called it a lie from the very beginning or what do you think made me
tell you that? Here is what you said. Nice try. What is 'the standards'? Your's or is there a general agreement? It's pretty clear, but yes admittedly we forgot to mention that Intel StrongARM is not affected. That's truly important because its widely deployed in the cloud space and elsewhere. X86 terminology? Care to check how pte_present() is implemented across the architectures? Most of them use the PRESENT bit naming convention, just a few use VALID. That's truly confusing and truly x86 specific. It's not about detailed limits for particular systems. It's about the way the limit is determined on certain class of systems. And that can be deduced from the code. If you want to provide more accurate documentation then you better come up with something which is helpful instead of completely useless blurb like the below. How is the admin going to figure that out? What kind of systems might be affected by this? No. The mitigation is available when the kernel provides it. Numbers are irrelevant because that documentation has to be applicable for stable kernels as well. And what is a recent -stable kernel? Also the PAE part needs to go to a completely different section.",576302,uncivil,"So how should it be called? I initally used less strong words, only to get Care to tell what's a lie instead of making bold statements?"" back. Also look at the timing of the thread.   Ok, now can we have that document updated to meet the standards?   Making it very clear from the begining this is x86-only issue. Yes, you can kind-of figure it out from the next section... except for Intel StrongArm.  Next sentence speaks about ""present bit"" of ""page table entry"". That may be confusing for people familiar with other architectures, which may not have such bit. We should mention this is x86 before using x86-specific terminology.   Ok.   I don't know the detailed limits for each system, what about this?  Terminal Fault  1 Terminal Fault is a hardware vulnerability which allows unprivileged -speculative access to data which is available in the Level 1 Data Cache -when the page table entry controlling the virtual address, which is used -for the access, has the Present bit cleared or other reserved bits set. L1 Terminal Fault is a hardware vulnerability on most recent Intel x86 CPUs which allows unprivileged speculative access to data which is available in the Level 1 Data Cache when the page table entry controlling the virtual address, which is used for the access, has the Present bit cleared or other reserved bits set.    Affected processors  Attack scenarios     deterministic and more practical.       The Linux kernel contains a mitigation for this attack vector, PTE -   inversion, which is permanently enabled and has no performance -   impact. The kernel ensures that the address bits of PTEs, which are not -   marked present, never point to cacheable physical memory space. - -   A system with an up to date kernel is protected against attacks from -   malicious user space applications.    inversion, which has no measurable performance impact in most    configurations. The kernel ensures that the address bits of PTEs,    which are not marked present, never point to cacheable physical    memory space. For mitigation to be effective, physical memory needs    to be limited in some configurations.     Mitigation is present in kernels v4.19 and newer, and in    recent -stable kernels. PAE needs to be enabled for mitigation to    work.    2. Malicious guest in a virtual machine  ]","So how should it be called? I initally used less strong words, only to get Care to tell what's a lie instead of making bold statements?"" back. Also look at the timing of the thread.   Ok, now can we have that document updated to meet the standards?   Making it very clear from the begining this is x86-only issue. Yes, you can kind-of figure it out from the next section... except for Intel StrongArm.  Next sentence speaks about ""present bit"" of ""page table entry"". That may be confusing for people familiar with other architectures, which may not have such bit. We should mention this is x86 before using x86-specific terminology.   Ok.   I don't know the detailed limits for each system, what about this?  Terminal Fault  1 Terminal Fault is a hardware vulnerability which allows unprivileged -speculative access to data which is available in the Level 1 Data Cache -when the page table entry controlling the virtual address, which is used -for the access, has the Present bit cleared or other reserved bits set. L1 Terminal Fault is a hardware vulnerability on most recent Intel x86 CPUs which allows unprivileged speculative access to data which is available in the Level 1 Data Cache when the page table entry controlling the virtual address, which is used for the access, has the Present bit cleared or other reserved bits set.    Affected processors  Attack scenarios     deterministic and more practical.       The Linux kernel contains a mitigation for this attack vector, PTE -   inversion, which is permanently enabled and has no performance -   impact. The kernel ensures that the address bits of PTEs, which are not -   marked present, never point to cacheable physical memory space. - -   A system with an up to date kernel is protected against attacks from -   malicious user space applications.    inversion, which has no measurable performance impact in most    configurations. The kernel ensures that the address bits of PTEs,    which are not marked present, never point to cacheable physical    memory space. For mitigation to be effective, physical memory needs    to be limited in some configurations.     Mitigation is present in kernels v4.19 and newer, and in    recent -stable kernels. PAE needs to be enabled for mitigation to    work.    2. Malicious guest in a virtual machine  ] You called it a lie from the very beginning or what do you think made me
tell you that? Here is what you said. Nice try. What is 'the standards'? Your's or is there a general agreement? It's pretty clear, but yes admittedly we forgot to mention that Intel StrongARM is not affected. That's truly important because its widely deployed in the cloud space and elsewhere. X86 terminology? Care to check how pte_present() is implemented across the architectures? Most of them use the PRESENT bit naming convention, just a few use VALID. That's truly confusing and truly x86 specific. It's not about detailed limits for particular systems. It's about the way the limit is determined on certain class of systems. And that can be deduced from the code. If you want to provide more accurate documentation then you better come up with something which is helpful instead of completely useless blurb like the below. How is the admin going to figure that out? What kind of systems might be affected by this? No. The mitigation is available when the kernel provides it. Numbers are irrelevant because that documentation has to be applicable for stable kernels as well. And what is a recent -stable kernel? Also the PAE part needs to go to a completely different section."
150,498594,770007,uncivil,"Hi! Actually, I still call it a lie. Document clearly says that bug is fixed in non-virtualized cases, when in fact it depends on PAE and limited memory. At this point I want you to fix it yourself. Lying about security bugs being fixed when they are not is not cool. I tried to be helpful and submit a patch, but I don't feel like you are cooperating on getting the patch applied.",590551,uncivil,"You called it a lie from the very beginning or what do you think made me tell you that? Here is what you said:   Nice try.   What is 'the standards'? Your's or is there a general agreement?   It's pretty clear, but yes admittedly we forgot to mention that Intel StrongARM is not affected. That's truly important because its widely deployed in the cloud space and elsewhere.   X86 terminology? Care to check how pte_present() is implemented across the architectures? Most of them use the PRESENT bit naming convention, just a few use VALID. That's truly confusing and truly x86 specific.   It's not about detailed limits for particular systems. It's about the way the limit is determined on certain class of systems. And that can be deduced from the code.  If you want to provide more accurate documentation then you better come up with something which is helpful instead of completely useless blurb like the below:   How is the admin going to figure that out? What kind of systems might be affected by this?   No. The mitigation is available when the kernel provides it. Numbers are irrelevant because that documentation has to be applicable for stable kernels as well. And what is a recent -stable kernel?  Also the PAE part needs to go to a completely different section.","You called it a lie from the very beginning or what do you think made me tell you that? Here is what you said:   Nice try.   What is 'the standards'? Your's or is there a general agreement?   It's pretty clear, but yes admittedly we forgot to mention that Intel StrongARM is not affected. That's truly important because its widely deployed in the cloud space and elsewhere.   X86 terminology? Care to check how pte_present() is implemented across the architectures? Most of them use the PRESENT bit naming convention, just a few use VALID. That's truly confusing and truly x86 specific.   It's not about detailed limits for particular systems. It's about the way the limit is determined on certain class of systems. And that can be deduced from the code.  If you want to provide more accurate documentation then you better come up with something which is helpful instead of completely useless blurb like the below:   How is the admin going to figure that out? What kind of systems might be affected by this?   No. The mitigation is available when the kernel provides it. Numbers are irrelevant because that documentation has to be applicable for stable kernels as well. And what is a recent -stable kernel?  Also the PAE part needs to go to a completely different section. Hi! Actually, I still call it a lie. Document clearly says that bug is fixed in non-virtualized cases, when in fact it depends on PAE and limited memory. At this point I want you to fix it yourself. Lying about security bugs being fixed when they are not is not cool. I tried to be helpful and submit a patch, but I don't feel like you are cooperating on getting the patch applied."
151,511533,512783,uncivil,"Again, no.",511533,technical,Remove unusual_cypress.h which is included more than once. ,"Remove unusual_cypress.h which is included more than once.  Again, no."
152,521470,533953,civil,"Is this patchset still an RFC or you really want to see this merged ASAP? If I am not mistaken there is still some work in progress trying to push all the SCP stuff? personally I have some concerns. Looks like the cros_* family is increasing quickly lately and I am wondering if we are really doing well all this. To be honest, I'd like to take a deeper look before merge this, btw I thought there was no hurry because of the RFC and I guess there are still some scp things that are missing. I might be wrong, and if that's not the case I can take a look deeper and the end of the week.",533830,technical,"Just to clarify to the new Cc'ed list, I'm waiting on one of the Chromium guys to review before I put my mucky paws over it. ","Just to clarify to the new Cc'ed list, I'm waiting on one of the Chromium guys to review before I put my mucky paws over it.  Is this patchset still an RFC or you really want to see this merged ASAP? If I am not mistaken there is still some work in progress trying to push all the SCP stuff? personally I have some concerns. Looks like the cros_* family is increasing quickly lately and I am wondering if we are really doing well all this. To be honest, I'd like to take a deeper look before merge this, btw I thought there was no hurry because of the RFC and I guess there are still some scp things that are missing. I might be wrong, and if that's not the case I can take a look deeper and the end of the week."
153,522705,522783,uncivil,"I would drop this patch for being too ugly and if nothing else, for lack of users (epoll will no longer need dlock).",522702,technical,"To enable the use of dlock-list in an interrupt handler, a new irqsafe mode can now be specified at dlock-list allocation time as an additional argument to alloc_dlock_list_heads(). With that mode specified, the spin_lock_irqsave/spin_unlock_irqrestore pair will be used instead of the regular lock and unlock calls. There is a slight chance that the list may become empty just  	 * before the lock is acquired. So an additional check is --","To enable the use of dlock-list in an interrupt handler, a new irqsafe mode can now be specified at dlock-list allocation time as an additional argument to alloc_dlock_list_heads(). With that mode specified, the spin_lock_irqsave/spin_unlock_irqrestore pair will be used instead of the regular lock and unlock calls. There is a slight chance that the list may become empty just  	 * before the lock is acquired. So an additional check is -- I would drop this patch for being too ugly and if nothing else, for lack of users (epoll will no longer need dlock)."
154,539613,546296,civil,"You are missing a cover letter from this patch set. Please have it in v2. Also use tag ""selftests/tpm2"" instead of having two tags in the short summaries. Now they look a bit weird. Remove.",539614,technical,"Three new tests added: 1. Send get random cmd, read header in 1st read, read the rest in second    read - expect success 2. Send get random cmd, read only part of the response, send another    get random command, read the response - expect success 3. Send get random cmd followed by another get random cmd, without    reading the first response - expect the second cmd to fail with -EBUSY ","Three new tests added: 1. Send get random cmd, read header in 1st read, read the rest in second    read - expect success 2. Send get random cmd, read only part of the response, send another    get random command, read the response - expect success 3. Send get random cmd followed by another get random cmd, without    reading the first response - expect the second cmd to fail with -EBUSY  You are missing a cover letter from this patch set. Please have it in v2. Also use tag ""selftests/tpm2"" instead of having two tags in the short summaries. Now they look a bit weird. Remove."
155,539613,546377,uncivil,"Since when is the cover letter mandatory? I understand that is helps for a complicated patch set to explain the problem and solution in the cover letter, but for this simple test case addition what's the point? And there is nothing forcing a cover letter in the documentation. Also double tags seams to be quite common for selftest. See git logtools.",546296,civil,You are missing a cover letter from this patch set. Please have it in v2. Also use tag instead of having two tags in the short summaries. Now they look a bit weird.  ,"You are missing a cover letter from this patch set. Please have it in v2. Also use tag instead of having two tags in the short summaries. Now they look a bit weird.   Since when is the cover letter mandatory? I understand that is helps for a complicated patch set to explain the problem and solution in the cover letter, but for this simple test case addition what's the point? And there is nothing forcing a cover letter in the documentation. Also double tags seams to be quite common for selftest. See git logtools."
156,541450,541515,uncivil,"I'm not sure that forcing a library on users is a good reason to break UAPI. The patch is going into the latest, but can also be backported on future stables. I don't think ""not fixing it because it's not fixed yet"" is a good reason to keep things the way they are. But maybe that's just me. Given that the structure has already been extended several times, there is pretty much nothing to keep this from happening again and again.",541509,technical,"This should be safe to copy an arbitrary amount, the only restriction is that optlen can't exceed the size of the buffer receiving the data in the kernel.  From that standpoint your patch is safe.  However,  that exposes the problem of checking any tail data on the userspace buffer.  That is to say, if you want to ensure that any extra data that gets sent from userspace isn't 'set', you would have to copy that extra data in consumable chunks and check them individaully, and that screams DOS to me (i.e. imagine a user passing in a 4GB buffer, and having to wait for the kernel to copy each X sized chunk, looking for non-zero values).","This should be safe to copy an arbitrary amount, the only restriction is that optlen can't exceed the size of the buffer receiving the data in the kernel.  From that standpoint your patch is safe.  However,  that exposes the problem of checking any tail data on the userspace buffer.  That is to say, if you want to ensure that any extra data that gets sent from userspace isn't 'set', you would have to copy that extra data in consumable chunks and check them individaully, and that screams DOS to me (i.e. imagine a user passing in a 4GB buffer, and having to wait for the kernel to copy each X sized chunk, looking for non-zero values). I'm not sure that forcing a library on users is a good reason to break UAPI. The patch is going into the latest, but can also be backported on future stables. I don't think ""not fixing it because it's not fixed yet"" is a good reason to keep things the way they are. But maybe that's just me. Given that the structure has already been extended several times, there is pretty much nothing to keep this from happening again and again."
157,541450,541516,uncivil,"There probably is a decent compromise to find between ""not accepting a single additional byte"" and accepting several GB. For example how likely is it that the growth of this structure make it go over a page? I would hope not at all. By choosing a large but decent high limit, I think we can find a future-compatible compromise that doesn't rely on a preliminary getsockopt() just for structure trucation decision...",541515,uncivil,"I'm not sure that forcing a library on users is a good reason to break UAPI.   The patch is going into the latest, but can also be backported on future stables. I don't think not fixing it because it's not fixed yet"" is a good reason to keep things the way they are. But maybe that's just me. Given that the structure has already been extended several times, there is pretty much nothing to keep this from happening again and again.   --""","I'm not sure that forcing a library on users is a good reason to break UAPI.   The patch is going into the latest, but can also be backported on future stables. I don't think not fixing it because it's not fixed yet"" is a good reason to keep things the way they are. But maybe that's just me. Given that the structure has already been extended several times, there is pretty much nothing to keep this from happening again and again.   --"" There probably is a decent compromise to find between ""not accepting a single additional byte"" and accepting several GB. For example how likely is it that the growth of this structure make it go over a page? I would hope not at all. By choosing a large but decent high limit, I think we can find a future-compatible compromise that doesn't rely on a preliminary getsockopt() just for structure trucation decision..."
158,541450,542126,uncivil,"Thats a misleading statement.  We've never supported running newer applications on older kernels, and no one is forcing anyone to use the lksctp-tools library, I was only suggesting that, if we were to support this compatibility, that might be a place to offer it. Its also worth noting that we have precident for this.  If you look at the git log, this particular structure has been extended about 6 times in the life of sctp.
Also misleading, as it assumes that we're not intentionally doing this.  I get wanting to support running applications built for newer kernels on older kernels, but thats just not something that we do, and to say thats broken is misleading.  Older applications are required to run on newer kernels, but not vice versa, which is what you are asking for. 
And yes, this patch can be backported to older stable kernels, but by that same token, so can the patches that extend the struct, which would also fix the problem, while supporting the newer features, which seems to me to be the better solution for applications which are looking for that support.",541519,technical,"And I was just reminded about huge pages. But still, my point of finding a compromise still stands.","And I was just reminded about huge pages. But still, my point of finding a compromise still stands. Thats a misleading statement.  We've never supported running newer applications on older kernels, and no one is forcing anyone to use the lksctp-tools library, I was only suggesting that, if we were to support this compatibility, that might be a place to offer it. Its also worth noting that we have precident for this.  If you look at the git log, this particular structure has been extended about 6 times in the life of sctp.
Also misleading, as it assumes that we're not intentionally doing this.  I get wanting to support running applications built for newer kernels on older kernels, but thats just not something that we do, and to say thats broken is misleading.  Older applications are required to run on newer kernels, but not vice versa, which is what you are asking for. 
And yes, this patch can be backported to older stable kernels, but by that same token, so can the patches that extend the struct, which would also fix the problem, while supporting the newer features, which seems to me to be the better solution for applications which are looking for that support."
159,541450,543076,uncivil,"I disagree with this, at least as a unilateral statement.  I would assert that an old program, within the constraints of the issue being discussed here, will run perfectly well, when built and run against a new kernel.
At issue is the size of the structure sctp_event_subscribe, and the fact that in several instances over the last few years, its been extended to be larger and encompass more events to subscribe to. Nominally an application will use this structure (roughly) as follows. Assume this code will be built and run against kernel versions A and B, in which:
A) has a struct with a size of 9 bytes
B) has a struct with a size of 10 bytes (due to the added
field)
That gives us 4 cases to handle
1) Application build against kernel A and run on kernel A.  This works fine, the sizes of the struct in question will always match
2) Application is built against kernel A and run on kernel B.  In this case, everything will work because the application passes a buffer of size 9, and the kernel accepts it, because it allows for buffers to be shorter than the current struct sctp_event_subscribe size. The kernel simply operates on the options available in the buffer.  The application is none the wiser, because it has no knoweldge of the new option, nor should it because it was built against kernel A, that never offered that option
3) Application is built against kernel B and run on kernel B.  This works fine for the same reason as (1).
4) Application is built against kernel B and run on kernel A.  This will break because the application is passing a buffer that is larger than what the kernel expects, and rightly so.   The application is passing in a buffer that is incompatible with what the running kernel expects.

We could look into ways in which to detect the cases in which this might be 'ok', but I don't see why we should bother, because at some point its still an error to pass in an incompatible buffer.  In my mind this is no different than trying to run a program that allocates hugepages on a kernel that doesn't support hugepages (just to make up an example).  Applications built against newer kernel can't expect all the features/semantics/etc to be identical to older kernels.

It shouldn't.  Assuming you have a program built against headers from kernel B (above), if you set a field in the structure that only exists in kernel B, and try to run it on kernel A, you will get an EINVAL return, which is correct behavior because you are attempting to deliver information to the kernel that kernel A (the running kernel) doesn't know about.  Thats correct behavior. I won't disagree about the niceness of versioning, but that ship has sailed.To be clear,  this is situation (1) above, and yeah, running on the kernel you built your application against should always work from a compatibility standpoint. Yes, but this is alawys the case for structures that change.  If you have an application built against kernel (B), and uses structure fields that only exist in that version of the kernel (and not earlier) will fail to compile when built against kernel (A) headers, and thats expected.  This happens with any kernel api that exists in a newer kernel but not an older kernel. Any time you make a system call to the kernel, you have to be prepared to handle the resulting error condition, thats not unexpected.  To assume that a system call will always work is bad programming practice.",542900,technical,More confusing than I intended...  With the current kernel and headers a 'new program' (one that needs the new options) will fail to run on an old kernel - which is good. However a recompilation of an 'old program' (that doesn't use the new options) will also fail to run on an old kernel - which is bad.  Changing the kernel to ignore extra events flags breaks the 'new' program.  Versioning the structure now (even though it should have been done earlier) won't change the behaviour of existing binaries.  However a recompilation of an 'old' program would use the 'old' structure and work on old kernels. Attempts to recompile a 'new' program will fail - until the structure name (or some #define to enable the extra fields) is changed.  Breaking compilations is much better than unexpected run-time behaviour. ,"More confusing than I intended...  With the current kernel and headers a 'new program' (one that needs the new options) will fail to run on an old kernel - which is good. However a recompilation of an 'old program' (that doesn't use the new options) will also fail to run on an old kernel - which is bad.  Changing the kernel to ignore extra events flags breaks the 'new' program.  Versioning the structure now (even though it should have been done earlier) won't change the behaviour of existing binaries.  However a recompilation of an 'old' program would use the 'old' structure and work on old kernels. Attempts to recompile a 'new' program will fail - until the structure name (or some #define to enable the extra fields) is changed.  Breaking compilations is much better than unexpected run-time behaviour.  I disagree with this, at least as a unilateral statement.  I would assert that an old program, within the constraints of the issue being discussed here, will run perfectly well, when built and run against a new kernel.
At issue is the size of the structure sctp_event_subscribe, and the fact that in several instances over the last few years, its been extended to be larger and encompass more events to subscribe to. Nominally an application will use this structure (roughly) as follows. Assume this code will be built and run against kernel versions A and B, in which:
A) has a struct with a size of 9 bytes
B) has a struct with a size of 10 bytes (due to the added
field)
That gives us 4 cases to handle
1) Application build against kernel A and run on kernel A.  This works fine, the sizes of the struct in question will always match
2) Application is built against kernel A and run on kernel B.  In this case, everything will work because the application passes a buffer of size 9, and the kernel accepts it, because it allows for buffers to be shorter than the current struct sctp_event_subscribe size. The kernel simply operates on the options available in the buffer.  The application is none the wiser, because it has no knoweldge of the new option, nor should it because it was built against kernel A, that never offered that option
3) Application is built against kernel B and run on kernel B.  This works fine for the same reason as (1).
4) Application is built against kernel B and run on kernel A.  This will break because the application is passing a buffer that is larger than what the kernel expects, and rightly so.   The application is passing in a buffer that is incompatible with what the running kernel expects.

We could look into ways in which to detect the cases in which this might be 'ok', but I don't see why we should bother, because at some point its still an error to pass in an incompatible buffer.  In my mind this is no different than trying to run a program that allocates hugepages on a kernel that doesn't support hugepages (just to make up an example).  Applications built against newer kernel can't expect all the features/semantics/etc to be identical to older kernels.

It shouldn't.  Assuming you have a program built against headers from kernel B (above), if you set a field in the structure that only exists in kernel B, and try to run it on kernel A, you will get an EINVAL return, which is correct behavior because you are attempting to deliver information to the kernel that kernel A (the running kernel) doesn't know about.  Thats correct behavior. I won't disagree about the niceness of versioning, but that ship has sailed.To be clear,  this is situation (1) above, and yeah, running on the kernel you built your application against should always work from a compatibility standpoint. Yes, but this is alawys the case for structures that change.  If you have an application built against kernel (B), and uses structure fields that only exist in that version of the kernel (and not earlier) will fail to compile when built against kernel (A) headers, and thats expected.  This happens with any kernel api that exists in a newer kernel but not an older kernel. Any time you make a system call to the kernel, you have to be prepared to handle the resulting error condition, thats not unexpected.  To assume that a system call will always work is bad programming practice."
