thread_id,email_id,quotation,quotation_code,email_final_code
402510,413778,I explained it technically why just adding a knob without further explanation and analysis is not acceptable.,neutral,civil
202437,505195,"I did that: either one patch per directory with the same type of change, or one patch per driver combining all the changes for that driver.",neutral,civil
259276,259489,Thanks for your reply :)  I admit I am not familiar with this driver.,neutral,civil
522705,522783,"I would drop this patch for being too ugly and if nothing else, for lack of users (epoll will no longer need dlock).",neutral,civil
498594,574882,"On a system with 36bit physical address space the limit is 32G and on some CPUs that's actually wrong as well, see: override_cache_bits().",neutral,civil
152625,157636,"But if there is a consensus, i will proceed.",neutral,civil
431048,432750,"(I think it is fair to abstract here with ..."".)""",neutral,civil
254985,255085,Please do not repost with such a small changes.,neutral,civil
239101,240572,I took your modifications and working upon it.,neutral,civil
245912,245922,Can this be made less magic with some defines ?,neutral,civil
169133,177642,"It have nothing to do with the interrupts, it is related how the hdlc.c is implemented.",neutral,civil
467091,471421,As I said  this is something that I dealing now and I'm telling what I think that  is not correct.,neutral,civil
245912,245922,"lcrit is tcontrol - tjmax, and crit_hyst above is tjmax - tcontrol ?",neutral,civil
245912,245922,This again looks like duplicate code.,neutral,civil
467091,471458,"That's a bit clearer now, even if I still disagree on a few aspects.",neutral,civil
202437,505099,"Hi Markus,    While we do not mind cleanup patches, the way you post them (one fix per file) is really annoying and takes us too much time to review.",neutral,civil
307410,311549,Having a commit message that explains what led up to this commit is a good thing and allows people debugging in the future to better understand the decisions made.,neutral,civil
391895,397297,That places very strict requirements and effectively breaks virt invariance.,neutral,civil
231231,232204,Good mailing practices for 400: avoid top-posting and trim the reply.,neutral,civil
289026,292549,There was a deliberate decision to keep hugetlb and normal memory cgroup controllers separate.,neutral,civil
152625,156871,This means articles from external (like lwn articles) has to be recompiled.,neutral,civil
210458,210461,Q: Should I include quotations after my reply?,neutral,civil
347183,349692,As said I'm unfamiliar with MST but browsing through drm_dp_mst_topology.c I notice that drm_dp_mst_link_probe_work() is the ->work element in drm_dp_mst_topology_mgr() and is queued on HPD.,neutral,civil
230843,231058,This is indeed guaranteed.,neutral,civil
165657,169349,retpoline_ ... or such?,neutral,civil
289026,291846,One of the basic questions/concerns I have is accounting for surplus huge pages in the default memory resource controller.,neutral,civil
476403,477115,So I strongly disagree with this.,neutral,civil
541450,542126,Thats a misleading statement.,neutral,civil
391895,397649,"The prominent exception at this stage of the patch set is that enqueue and    dequeue operations walk up the hierarchy up to the cosched_max_level"".""",neutral,civil
377230,377461,"At minimum, the wake_q infrastructure comments and documentation need updating to accommodate this new use case that wake queues are being used for.",neutral,civil
289026,291846,"My cgroup experience and knowledge is extremely limited, but it does not appear that any other resource can be controlled by multiple controllers.",neutral,civil
289026,291846,I understand that current mechanisms do not meet the needs of the above use case.,neutral,civil
498594,573990,Limiting memory to 2GB _is_ going to have severe perfomance impact.,neutral,civil
266017,266029,Is there some debug flag?,neutral,civil
289026,294078,Could you explain what you were concerned about?,neutral,civil
331266,331339,I can't take patches without any changelog text at all :(,neutral,civil
207400,208159,I'll convert to dynamically allocating the channels for v2   right - certainly an issue   will do   will add validation   ok   Do you mean stuffing a u32 into a u8?,neutral,civil
170193,188745,In practice it can also work as example.,neutral,civil
289026,292549,The current hugetlb cgroup controller is simple and works at least somehow.,neutral,civil
170193,188745,Thanks for the review and apologies for the delay.,neutral,civil
170193,170197,"So one gets this far, but has no actual idea of how to do these things.",neutral,civil
377230,377461,I'm betting that you'll get that and a whole lot more simply by increasing the log size and not running the slow path at all.,neutral,civil
467091,479249,Ok.,neutral,civil
245912,245916,"To think that by just providing an empty"" function you are somehow fulfilling the API requirement is quite bold  don't you think?""",neutral,civil
174735,199553,"Moving the checks out of core seems like the wrong thing to do, rather you should enhance the checks in core if they're insufficient in my opinion.",neutral,civil
467091,471458,"Plus, if we're about to expose generic profiles, we likely don't want each I3C slave controller driver to do that on its own.",neutral,civil
377230,377461,How does this impact on the strict FIFO queue behaviour the grant queues currently have?,neutral,civil
347183,348381,I'm not sure I explained myself as well as I thought I did.,neutral,civil
377230,377461,"we only wake the tasks we have reservation space for, and log space being made available tends to arrive in discrete chunks (because IO is slow!)",neutral,civil
391895,397649,"With coscheduling as defined by Ousterhout [7], you don't.",neutral,civil
331266,331355,"If you do, that's a huge hint something is wrong here.",neutral,civil
391895,397297,What about that atrocious locking you sprinkle all over the place?,neutral,civil
541450,543076,To assume that a system call will always work is bad programming practice.,neutral,civil
210458,210461,A: No.,neutral,civil
169133,193114,"Perhaps I could look at this later, but no promises (this requires pulling on and setting up some legacy hardware).",neutral,civil
165657,169349,Can you please use a consistent name space?,neutral,civil
289026,271213,Thank you for your kind explanation.,neutral,civil
289431,289688,"If we don't really care about allowing this to be an opt-in thing, then we could just take the patch that I sent on April 17th:      [PATCH] fs: track per-sb writeback errors and report them to syncfs  We'd also want patch #6 from this series, I think, but that's more or less enough to implement this over all filesystems, assuming they use mapping_set_error to record writeback errors.",neutral,civil
168169,173259,"It was long overdue and it is nice to see the project finally getting to an end, after passing into so many hands!",neutral,civil
377230,378511,"I have sent out a more conservative v2 patchset which, hopefully, can address the concerns that you raised.",neutral,civil
365796,367764,"In my proposal each child node contains all the needed configuration, also in the form of two properties - led-sources and reg.",neutral,civil
72369,470502,I mean the level of a resource in IOMEM tree (the one that's printed from /proc/iomem).,neutral,civil
167856,174594,"Right, I have spotted some drivers to fix.",neutral,civil
541450,543076,"Assuming you have a program built against headers from kernel B (above), if you set a field in the structure that only exists in kernel B, and try to run it on kernel A, you will get an EINVAL return, which is correct behavior because you are attempting to deliver information to the kernel that kernel A (the running kernel) doesn't know about.",neutral,civil
169133,179802,"Sorry about being late, just returned home and am trying to get all the backlogs under control.",neutral,civil
482005,482038,And it would avoid the kludges like this.,neutral,civil
159308,177720,Bits of this are spread between patches 5 and 6.,neutral,civil
498594,573990," + L1 Terminal Fault is a hardware vulnerability on most recent Intel x86 +CPUs which allows unprivileged speculative access to data which is +available in the Level 1 Data Cache when the page table entry +controlling the virtual address, which is used for the access, has the +Present bit cleared or other reserved bits set.",neutral,civil
467091,471421,"In this case and taking what is already in the kernel it will be  drivers/i3c/{master, slave, dwc, other with the same architecture as dwc}.",neutral,civil
377230,377461,Can you tell us what the storage is and it's configuration?,neutral,civil
202437,196318,Would you dare to apply any (of my) scripts for the semantic patch language directly on the whole directory for multi-media software?,neutral,civil
391895,397649,"For example, here's my current wish list off the top of my head:  a) lazy scheduler operations, for example: when dequeuing a task, don't bother    walking up the task group hierarchy to dequeue all the SEs -- do it lazily    when encountering an empty CFS RQ during picking when we hold the lock anyway.",neutral,civil
169133,193114,"I remember the PPP standard is a bit cloudy about the possible issue, but the latter indeed exists (the PPP state machine was written directly to STD-51).",neutral,civil
391895,397649,It really isn't.,neutral,civil
402510,413538,"Just saying 'sysadmins might want to allow' is not useful at all, it's yet another 'I want a pony' thing.",neutral,civil
289026,294078,"Due to this difference in property, I thought it could be distinguished.",neutral,civil
467091,471421,"Just to close this topic I3C vs USB, IMO it's wrong to pass the message  that the I3C is closer to USB than I2C even more because I3C support the  I2C on the fly.",neutral,civil
170193,188751,"So, I start with the pair (address, size) and I must end up to something I can compare it against.",neutral,civil
541450,543076,This happens with any kernel api that exists in a newer kernel but not an older kernel.,neutral,civil
202437,505099,"Feel free to repost, but only if you organize the patch as either fixing the same type of issue for a whole subdirectory (media/usb, media/pci, etc) or fixing all issues for a single driver.",neutral,civil
422694,428645,It would have been so damn easy and it does not take a whole  lot of imagination to quiet down GCC while keeping the comments readable.,neutral,civil
230843,231058,"This doesn't hold in general, though.",neutral,civil
202437,202446,Fix your tools before you send any more patches.,neutral,civil
72369,470502,"Nothing prevents - true, but that's plainly wrong from OS point of view to grab physical ranges for something without knowing what's actually behind on that platform.",neutral,civil
336834,337316,It's OK if it doesn't reach mainline.,neutral,civil
431048,432750,"To me, the patch wording is describing how I can determine whether I can put a specific email address in a tag in a patch that I submit or commit.",neutral,civil
358863,358900,* there are only 4 callers.,neutral,civil
169133,193114,"Anyway the problem is real (though not very visible in practice, especially on relatively modern links rather than 300 or 1200 bps dialup connections) and should be fixed.",neutral,civil
207400,208141,I will remove the || COMPILE_TEST  Thanks for catching that.,neutral,civil
498594,574882,I agree that this statement is incorrect.,neutral,civil
331266,331710,"Oh come on, putting a basic here is what this patch does comment should be part of every patch  otherwise what is there to comment on if we don't know what is going on in the patch itself?",neutral,civil
368515,368789,No need to use double the buffer space to save the address you will not use.,neutral,civil
365796,367116,This will be answered in your comments in the code.,neutral,civil
169133,177642,"My case is the carrier always good, but protocol will fail due to perfect noise, and this issue was found and complained by our customers.",neutral,civil
306145,317171,Please don't top post.,neutral,civil
498594,590551,X86 terminology?,neutral,civil
402510,414000,There isn't a single answer that works for everyone.,neutral,civil
266279,266313,"The way it works is that userspace do something like:  	int ret = 0,  	for (i = 0, ret == 0, i++) { 		ret = ioctl(VIDIOC_ENUM_FMT, ...), 	}  in order to read an entire const table.",neutral,civil
391895,397297,"Hint: we're not going to increase the lockdep subclasses, and most certainly not for scheduler locking.",neutral,civil
174735,200015,"It does NOT reduce the binary size, just try compiling all the drivers in and it will make the kernel bigger.",neutral,civil
399771,401526,"Your patch adds a subtle possibility of future bugs, even if it runs fine today.",neutral,civil
546823,547238,Looking more flexible does not make it more correct.,neutral,civil
358863,358900,"The first time it happened from getdents(2) in a 32bit process and that's all you'll ever get out of me seems to be less than helpful...  And frankly  I would prefer 	return false  making that thing return -EUCLEAN or 0.",neutral,civil
377230,377461,"[Because, as I noted at the end, you got this wrong for xlog_grant_head_wake_all()]  To maintian FIFO behaviour, the ticket needs to be left at the head of the grant head wait queue until it has space available to make progress, not get removed and requeued to the tail.",neutral,civil
467091,471421,I think this discussion is starting to be counterproductive with arguing  of both parts.,neutral,civil
266279,266331,Sorry for the noise and thanks for the feedback.,neutral,civil
210458,210461,"Then fix the tool, the C code is correct :)   Then tell clang not to do that, like we tell gcc not to do that as that is a foolish thing for a compiler to do when building the kernel.",neutral,civil
498594,574882,"As there are more documents being worked on for the other issues, I have a patch ready which moves that stuff into a separate hardware vulnerabilites folder in the admin-guide.",neutral,civil
391895,397649,"And who knows, maybe someone will come up with a use case that moves coscheduling out of its niche, like the auto-grouping feature promoted the use of task groups.",neutral,civil
391895,397297,"Things like the Tableau scheduler are what come to mind, but I'm not sure how to integrate that with a general purpose scheduling scheme.",neutral,civil
261377,261389,"Good find, but your patch is corrupted to the point where any attenpt to fix it up on my side failed.",neutral,civil
245912,245953,That looks like an endian swap.,neutral,civil
331266,331710,"Anyway, I provided a bunch of feedback to the real patch in this series…",neutral,civil
431048,432750,I do not think that the words in the patch accomplish that goal.,neutral,civil
289431,292003,"XFS doesn't use the underlying blockdev address space, so this does nothing at all and should not be here.",neutral,civil
377230,377461,This will lead to filesystem hangs.,neutral,civil
169133,204633,"You should send the patch to yourself and try to apply the patch you receive, do not send to the list until you can pass the test properly.",neutral,civil
402510,413650,But for that to work today they have to dial down  the global perf_event_paranoid setting.,neutral,civil
207400,208102,I guess I don't need that and can call input_report_key directly from the irq.,neutral,civil
289026,294078,"I would like to argue that surplus hugepage has specificity in terms of obtaining from the buddy pool, and that it is specially permitted charge requirements for memcg.",neutral,civil
391895,397649,":D    Currently, there are more code paths than I like, that climb up the se->parent relation to the top.",neutral,civil
467091,471458,"I'm not against per-IP directories, as long as they are classified like other HW blocks: drivers/i3c/{master,slave}/<ip>/...   No it's not vain, it's how we do discuss things in the community.",neutral,civil
541450,543076,"Yes, but this is alawys the case for structures that change.",neutral,civil
307410,311549,"After the next couple patches, the clients will use this change to detect that there are no port numbers and handle things similarly to the way they did before they were broken by the multiport changes.",neutral,civil
307410,349339,It's not passed to ssh or cat (or whatever) directly.,neutral,civil
391895,397649,"They need to go, if we want to coschedule larger parts of the system in a more efficient manner.",neutral,civil
261866,263843,There were good reasons to why the earlier non-working multi slot support was removed from dw_mmc.,neutral,civil
377230,377461,That's another landmine.,neutral,civil
541450,543076,"I won't disagree about the niceness of versioning, but that ship has sailed.",neutral,civil
539613,546296,Please have it in v2.,neutral,civil
245912,245953,Would it make sense to write a driver for this clock and add it to drivers/clk/clk-aspeed.c?,neutral,civil
289026,292549,Really hugetlb pages are by no means a substitute here.,neutral,civil
310967,311378,NACK  Guenter,neutral,civil
152625,156871,Take a look at *intersphinx* :     to see how it works:  Each Sphinx HTML build creates a file named objects.inv that contains a mapping from object names to URIs relative to the HTML setâ€™s root.,neutral,civil
170193,170197,But I'd suggest rethinking this document and its audience.,neutral,civil
402510,413698,I already added Kees and Jann.,neutral,civil
169133,177642,"The timer is supposed to restart the protocol again, that's how this whole thing is designed to work.",neutral,civil
391895,397649,"Like coscheduling based on deterministic, timed context switches across all CPUs.",neutral,civil
541450,543076,"The application is none the wiser, because it has no knoweldge of the new option, nor should it because it was built against kernel A, that never offered that option  3) Application is built against kernel B and run on kernel B.",neutral,civil
289431,292003, The disk must be active because we're syncing.,neutral,civil
539613,546296,Remove.,neutral,civil
391895,397649,"Do you believe me now, that L1TF is not the whole and only reason"" I did this?""",neutral,civil
391895,397649,"You probably don't -- for the same reason, why it is a bad idea to give an endless loop realtime priority.",neutral,civil
239101,240572,"Thank you so much for many style, formatting and other issues fixes and also for integration of 'check_at_most_once' patch, it saved me several review iterations.",neutral,civil
266918,269136,"In a sense, the single patch would have been the easier for both sides but I guessed it would not have been very well welcomed.",neutral,civil
365796,367764,Documenting all available combinations of the configuration is seldom the best solution.,neutral,civil
289431,292003,"* We schedule log work now (now that the disk is  		 * active) instead of later (when it might not be).",neutral,civil
391895,397649,Probably do some of the optimizations you suggested to just get rid of some of them.,neutral,civil
152625,157636,"When one of the author of the original document objected, i felt it is better to backoff.",neutral,civil
245912,245922,"What if find_core_index() returns priv->gen_info->core_max, ie if it didn't find a core ?",neutral,civil
165231,165261,"According to my comment on the other thread, this stands true in case the child is managed by runtime PM as well.",neutral,civil
365796,367116,Pavel  Thanks for the review    The problem we have here is there is a potential to control 3 different LED string but only 2 sinks.,neutral,civil
167856,174594,Thanks for the detailed answer about what you have in mind.,neutral,civil
377230,377461,This is buggy  - i will lead to hangs if the filesystem is shut down and there is a spurious wakeup that triggers this to go back to sleep.,neutral,civil
467091,471458,So far we focused on supporting the former.,neutral,civil
431048,432750,I understand that the intent of the patch wording is to allow use of email addresses in the tags of a patch submittal or git commit without being an unacceptable behavior.,neutral,civil
207400,208159,Thanks for the review!,neutral,civil
431048,432750,A very simplistic definition of public _could_ be:    - Visible on a project mail list that any one can subscribe to   - Visible on a project mail list whose archive is available via     the public internet   - Visible on an interactive communication (chat) platform that     is open to the public internet   - Published on a web page intended for public access (for example     this could cover opt-in conference attendee lists and emails     that conference presenters voluntarily place in their slides).,neutral,civil
541450,541516,I would hope not at all.,neutral,civil
159308,177720,"(but after a rebase most of this patch should disappear)   So this writes an impdef ESR, because its the existing code-path in KVM.",neutral,civil
402510,414000,"So there isn't a single answer, and that is why it is important that this if configurable.",neutral,civil
289431,292003,"metadata errors such as filesystem shutdowns, journal IO errors, etc), then check for pending data IO errors.",neutral,civil
498594,590551,You called it a lie from the very beginning or what do you think made me tell you that?,neutral,civil
289026,292839,"This all looks so hackish and ad-hoc that I would be tempted to give it an outright nack, but let's here more about why do we need this fiddling at all.",neutral,civil
377230,378511,I now have a better understanding of what should and shouldn't be done.,neutral,civil
541450,543076,"In this case, everything will work because the application passes a buffer of size 9, and the kernel accepts it, because it allows for buffers to be shorter than the current struct sctp_event_subscribe size.",neutral,civil
289431,289688,"If __sync_blockdev fails, then the error should have already been marked in sb->s_wb_err (via patch #6).",neutral,civil
289026,292839,I do share your view Mike!,neutral,civil
377230,377461,This push is needed to make the necessary space we are waiting on available in the log.,neutral,civil
170193,188745,"It's not code, so GPL seems wrong.",neutral,civil
169133,204633,I cannot apply a patch which has been corrupted by your email client like this.,neutral,civil
424089,424518,A fallback to the lame version when there is misalignment will be simple to do.,neutral,civil
402510,413538,"For the record, I'm not buying the handwavy 'more noise' argument at all.",neutral,civil
476403,478120,"IOW, 0 and 1 are perfectly valid valus to assign to a _Bool.",neutral,civil
258997,260177,Could you please just merge the obvious fix from Arnd instead?,neutral,civil
310967,311378,Making a non-fatal error fatal doesn't serve a useful purpose.,neutral,civil
377230,377461,"My initial suspect is that you have a tiny log on your test filesystem, so it's permanently out of space and so always hitting the slow path.",neutral,civil
331266,331355,"Why are you messing around with raw"" kobject attributes?""",neutral,civil
541450,544269,"Newly compiled apps should work on older kernels if they don't try to use the new features, and if they can the ones that want to try to use the new features should be able to fall back when that feature isn't available in a non-ambiguous and precisely defined way.",neutral,civil
152625,156564,"For example, the following LWN articles has a link this file:  	  And changing the name and/or location will break that link, AFAIK.",neutral,civil
266279,267299,"So, a fix like that should likely go to almost all media drivers (there are a lot of them!",neutral,civil
202437,191275,"If you would insist on patch squashing, would you dare to use a development tool like â€œquilt foldâ€ also on your own once more?",neutral,civil
521470,533953,is this patchset still an RFC or you really want to see this merged ASAP?,neutral,civil
402510,414000,There are reasonable assesments you can make either way and the answers will be different based on your requirements.,neutral,civil
222860,223039,"Last time we wanted to modify the Rockchip driver, we were told consolidate  because ST had already forked our driver.",neutral,civil
539613,546296,Remove.,neutral,civil
347183,349692,I guess after calling drm_kms_helper_poll_disable() we should re-check if a crtc has been activated.,neutral,civil
159308,177720,"Now that the cpufeature bits are queued, I think this can be split up into two separate series for v4.16-rc1, one to tackle NOTIFY_SEI and the associated plumbing.",neutral,civil
377230,377461,You need to document constraints like this in comments and explain what code needs to guarantee those constraints are met.,neutral,civil
402510,413768,You are assuming my actions and motivations and  constructing a story.,neutral,civil
159308,177720,Which is a bit odd as there is a helper to do both in one go:      How come you don't use this in kvm_arm_set_sei_esr()?,neutral,civil
159308,177720,And then you overwrite it.,neutral,civil
391895,397649,b) ability to move CFS RQs between CPUs: someone changed the affinity of    a cpuset?,neutral,civil
391895,397649,"There's only one CPU (the leader) making the scheduling decision for that runqueue and if another CPU needs to modify the runqueue, it works like it does for CPU runqueues as well: the other CPU works with the leader's time.",neutral,civil
467091,471458,"I'm just pointing out that, if we have to expose I3C devices, we should look at what other discoverable buses do (PCI, USB, ...), not what I2C does.",neutral,civil
170193,188745,Creative commons?,neutral,civil
391895,397649,Hence my counter suggestion in the form of this patch set: Integrated into a general purpose scheduler  no need to partition off a part of the system  not tied to just VM use cases.,neutral,civil
169133,193114,"Hi, David:  How  do you think my patch?",neutral,civil
402510,414000,It's not like there is or isn't a security risk and that you can say that it is or it isn't in a global way.,neutral,civil
498594,576302,"That may be confusing for people familiar with other architectures, which may not have such bit.",neutral,civil
266279,266334,Further analysis is required as it seems all  these are False Positives.,neutral,civil
431048,432750,Or am I still not communicating well enough?,neutral,civil
166193,168161,I didn't get any response to a comment I've written about the point above during the previous patch iteration:> The old code set this bit in any mode other than AC'97 (where the  Maciej,neutral,civil
245912,245922,Or the peci command failed.,neutral,civil
391895,397649,It is not shared per se.,neutral,civil
174463,174508,Ok.,neutral,civil
402510,413768,Thanks!,neutral,civil
266918,267111,"Finally, make this a true patch series.",neutral,civil
281311,281957,Which is the case?,neutral,civil
245912,245953,We have a framework for doing clocks in the kernel.,neutral,civil
402510,413778,Guessing my reasonings has nothing to do with you mentioning incompentent sysadmins.,neutral,civil
245912,245953,The same comment applies to the other optional properties below.,neutral,civil
467091,471458,"I'm not saying I3C == USB, I'm just saying that the way you interact with an I3C from a SW PoV is not at all the same as you would do for an I2C device.",neutral,civil
289026,292549,I would not add more on top unless there is a _really_ strong usecase behind.,neutral,civil
245912,245922,More duplicate code.,neutral,civil
431048,432750,It does not specify in what cases the email address can be published.,neutral,civil
245912,245953,"It looks like you've done some kind of review that we weren't allowed to see, which is a double edged sword - I might be asking about things that you've already spoken about with someone else.",neutral,civil
541450,544269,What a complete mess we have here.,neutral,civil
467091,471458,"The question is not whether I3C will replace I2C or USB, of course it's meant to overcome the limitations of I2C.",neutral,civil
365796,367764,"Dan,    It is better do add some complexity to the driver than to the user configurable settings like DT.",neutral,civil
571417,571702,Please excuse my brevity.,neutral,civil
482005,482038,Note that this patch does *not* remove the nasty trap caused by the garbage in question - struct file can be freed before we even return from ->unlocked_ioctl().,neutral,civil
498594,590551,"Most of them use the PRESENT bit naming convention, just a few use VALID.",neutral,civil
152625,156564,How do you plan to handle the external references?,neutral,civil
245912,245922,Why ?,neutral,civil
210458,210461,A: Top-posting.,neutral,civil
377230,377461,"Yes, but they are very rare and we don't really care about this in the slow path.",neutral,civil
541450,543076,Neil,neutral,civil
476403,478120,That's how computers work.,neutral,civil
391895,397649,That's fine.,neutral,civil
358863,358900,Quite possibly - inlining it,neutral,civil
391895,397649,"Of course, if you have a suggestion for a different locking scheme, we can discuss that as well.",neutral,civil
245912,245953,Could the above use regmap_read_poll_timeout instead?,neutral,civil
571417,571702,This is phenomenal.,neutral,civil
152625,156871,"IMO symlinks are mostly ending in a mess, URLs are never stable.",neutral,civil
383199,392690,"Ick, this is still messy, just try making this:  Yeah, it's over 80 columns, but it looks better and is easier to read, right?",neutral,civil
216128,216133,I can't find mention of amdcz in Linus's tree nor linux-next.,neutral,civil
266279,266313,"So, a quick look at the driver is enough to know exactly what the ioctl would answer.",neutral,civil
289431,289688,I'm fine with either approach.,neutral,civil
207400,207934,Basically a one port i2c mux.,neutral,civil
365796,367116,I racked my brain trying to figure out how to configure the control banks and associated LED strings.,neutral,civil
365796,367764,Besides - you will only need to check if given led-source is already taken by another node.,neutral,civil
152625,156871,There is a      to handle such requirements.,neutral,civil
498594,576302,"The Linux kernel contains a mitigation for this attack vector, PTE -   inversion, which is permanently enabled and has no performance -   impact.",neutral,civil
402510,413650,"This feature was requested by the exact opposite concern, that in order  to access the i915 PMU, one has to compromise the security of the entire  system by allowing access to *all* PMU's.",neutral,civil
498594,590551,If you want to provide more accurate documentation then you better come up with something which is helpful instead of completely useless blurb like the below:   How is the admin going to figure that out?,neutral,civil
307410,311549,"If you have a better way to fix this, I'd be glad to hear it.",neutral,civil
541450,543076,"If you have an application built against kernel (B), and uses structure fields that only exist in that version of the kernel (and not earlier) will fail to compile when built against kernel (A) headers, and thats expected.",neutral,civil
379138,379657,"I like the idea and I think it's good direction to go, but could you please share some from perf stat or whatever you used to meassure the new performance?",neutral,civil
402510,413698,Please look for the SECCOMP folks in MAINTAINERS.,neutral,civil
207400,207934,"The current mux code does not seem to directly allow it, since it calls i2c_transfer() directly on the parent, where as you want it to call your own i2c_transfer function.",neutral,civil
245912,245953,(This is the wait for the clock to be stable?),neutral,civil
180488,180837,"Sorry, I missed that.",neutral,civil
541450,541516,There probably is a decent compromise to find between not accepting a single additional byte and accepting several GB.,neutral,civil
399771,401526,"Do not pave the way for future bugs, make your code robust, please.",neutral,civil
377230,377461,This is a potential list corruption landmine because this function now has unbalanced list add and removal contexts.,neutral,civil
159308,177720,"Irrelevant-Nit: sys-regs usually have a 'SYS_' prefix, and are in instruction encoding order lower down the file.",neutral,civil
402510,413698,The keyword in the above sentence is 'just'.,neutral,civil
391895,397297,"All in all, I'm not inclined to consider this approach, it complicates an already overly complicated thing (cpu-cgroups) and has a ton of unresolved issues while at the same time it doesn't (and cannot) meet the goal it was made for.",neutral,civil
391895,397649,Bye bye interactivity.,neutral,civil
230843,231058,"In any case, if you insist, I can try to rework the whole stuff implementing module_finalize().",neutral,civil
467091,471458,"If there's a need for the latter, then we should start thinking about the slave framework...   Can you detail a bit more what you have in mind?",neutral,civil
221804,221853,return !!,neutral,civil
207400,208159,"understood - a much cleaner pattern   right - removed   yikes - thanks for catching that   ok   yes, that static arrays are not very forward-thinking and yes my arrays are not consistent.",neutral,civil
232313,234089,Maintainers don't mine mailing lists for patches to apply.,neutral,civil
391895,394633,"[This becomes relevant below] Specifically, all of the threads of qemu are in sub-cgroups, which do not indicate they are co-scheduling:  When I then try to coschedule the second VM, the machine hangs.",neutral,civil
245912,245953,We certainly don't want to print a message saying invalid,neutral,civil
202437,202446,Use normal patch styles.,neutral,civil
498594,590551,It's about the way the limit is determined on certain class of systems.,neutral,civil
258997,260177,[ it was posted two weeks ago and ACKed by me ],neutral,civil
303621,305468,I never said we were perfect reviewers.,neutral,civil
170193,188745,I just noticed a patch for checkpatch.pl about SPDX and asked the same question there.,neutral,civil
266918,269136,"I'll remember all this for the next time (if next time there is, of course, I was already quite hesitant to spend time to prepare and send patches for these issues with enum/integer mix-up).",neutral,civil
378505,378562,"does running mkfs.xfs -l size=2000m ... instead of using the default tiny log on your tiny test filesystem make the problem go away?""",neutral,civil
167856,174594,Doing this involves that I have to remove pinctrl nodes for the pins which are going to be request through the gpiolib to avoid conflicts.,neutral,civil
289026,292839,They just do not belong there.,neutral,civil
541450,543076,The application is passing in a buffer that is incompatible with what the running kernel expects.,neutral,civil
347183,349692,"Looking once more at the three stack traces you've provided, we've got: - output_poll_execute() stuck waiting for fb_helper->lock   which is held by drm_dp_mst_link_probe_work() - rpm_suspend() stuck waiting for output_poll_execute() to finish - drm_dp_mst_link_probe_work() stuck waiting in rpm_resume()  For the moment we can ignore the first task, i.e.",neutral,civil
431048,432750,Permission vs exclusion is orthogonal to my comments.,neutral,civil
539613,546377,Since when is the cover letter mandatory?,neutral,civil
498594,573986,What's advertisement there?,neutral,civil
170193,188751,Relatively significant?,neutral,civil
202437,513970,* Have you taken any other solution approaches into account than   a quick rejection?,neutral,civil
571417,571702,Thank you so much for digging into this.,neutral,civil
168169,173259,"Once we settle on the configuration parameter, I can give you my R-b :) ",neutral,civil
314071,314224,I will note that the FALLOC_FL_NO_HIDE_STALE flag is a bit controversial in linux-fsdevel.,neutral,civil
347183,349692,Sorry!,neutral,civil
307410,307390,Please disregard the second one.,neutral,civil
169133,193114,"As you see, think my patch is ok to be accepted.",neutral,civil
541450,544269,"Use new socket option numbers next time, do not change the size and/or layout of existing socket options.",neutral,civil
259276,259489,"After knowing this, I admit my patch is not proper, sorry...",neutral,civil
541450,543076,"Any time you make a system call to the kernel, you have to be prepared to handle the resulting error condition, thats not unexpected.",neutral,civil
347183,349692,This should have bumped the runtime PM refcount and have_disp_power_ref should be true.,neutral,civil
289431,289688,Note that __sync_blockdev will return errors based on the legacy AS_EIO/AS_ENOSPC flags.,neutral,civil
498594,576302,"For mitigation to be effective, physical memory needs +   to be limited in some configurations.",neutral,civil
202437,191275,We have got different preferences for a safe patch granularity.,neutral,civil
245912,245953,Do you want to put it behind some kind of conditional?,neutral,civil
266279,266331,I see I've missed some obvious things that you've pointed out here.,neutral,civil
431048,432750,ordinarily collected by the project is a much broader universe.,neutral,civil
424089,424518,"Certainly, byte-at-a-time is a pretty lame implementation when the addresses are suitably aligned.",neutral,civil
391895,397297,You pretty much have to dedicate a set of CPUs to just scheduling VMs with such a scheduler.,neutral,civil
221804,221853,Choose one of those two.,neutral,civil
336834,337316,You likely also infer about the order of consuming the locks based on the contents of the stack dump associated to each lock.,neutral,civil
431048,432750,The desired goal is to be able to publish email addresses in patch and commit tags.,neutral,civil
314071,314224,What the NO_HIDE_STALE flag does is allow a discard request for those block devices which do not have the DISCARD_ZEROES_DATA flag.,neutral,civil
498594,590551,Here is what you said:   Nice try.,neutral,civil
221804,221853,Better to keep in order.,neutral,civil
289026,271213,I will look for another way.,neutral,civil
476403,478120,"The kernel is not the place to try and abstract such stuff, C is our portable assembler.",neutral,civil
347183,349692,"BTW, drm_kms_helper_poll_disable() seems to be called twice in the runtime_suspend code path, once in nouveau_pmops_runtime_suspend() and a second time in nouveau_display_fini().",neutral,civil
402510,413698,What I was asking for is proper documentation and this proper documentation is meant for _competent_ sysadmins.,neutral,civil
307410,311549,But this should *not* be treated as a feature request.,neutral,civil
336834,337316,"I  confirm that in case of x86_64, the bss size is increased by ~1M [1] with standard v4.18-rc4 x86_64_defconfig + CONFIG_LOCKDEP.",neutral,civil
